Player,Year,Quarter,Min,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,
L. James,2012,4,5,MIA,27,6,2,4,18,15,3,10,30,3,6,50,6,10,60,2,4,6,2,0,3,0,0,34.2,3,0,6,,,
L. James,2012,4,4,MIA,27,6,2,4,15,14,3,10,30,3,6,50,5,8,62.5,2,3,5,2,0,1,0,0,26,3,0,2,,,
L. James,2012,4,3,MIA,27,6,2,4,12,12,3,8,37.5,3,5,60,3,6,50,2,2,4,2,0,1,0,0,22.8,3,0,2,,,
L. James,2012,4,2,MIA,27,5,1,4,8,8,2,7,28.6,2,4,50,2,4,50,2,2,4,0,0,0,0,0,12.8,2,0,-7,,,
L. James,2012,4,1,MIA,27,5,1,4,4,4,1,3,33.3,1,1,100,1,3,33.3,2,0,2,0,0,0,0,0,6.4,2,0,-11,,,
L. James,2012,4,0.5,MIA,27,5,1,4,2,1,0,2,0,0,0,0,1,1,100,1,0,1,0,0,0,0,0,2.2,2,0,-5,,,
L. James,2011,4,5,MIA,26,10,6,4,20,20,7,13,53.8,4,7,57.1,2,2,100,0,1,1,2,3,1,0,3,24.2,4,1,13,,,
L. James,2011,4,4,MIA,26,9,5,4,17,17,6,12,50,3,6,50,2,2,100,0,1,1,2,3,1,0,3,21.2,3,1,10,,,
L. James,2011,4,3,MIA,26,9,5,4,15,16,6,12,50,3,6,50,1,1,100,0,1,1,2,3,1,0,3,20.2,3,1,7,,,
L. James,2011,4,2,MIA,26,8,4,4,9,7,3,7,42.9,1,4,25,0,0,0,0,1,1,2,2,1,0,2,12.2,3,1,3,,,
L. James,2011,4,1,MIA,26,7,4,3,6,4,2,3,66.7,0,0,0,0,0,0,0,0,0,2,2,1,0,2,8,2,0,1,,,
L. James,2011,4,0.5,MIA,26,6,3,3,3,2,1,2,50,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1.5,2,0,-4,,,
L. James,2010,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2010,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2010,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2010,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2010,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2010,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2009,4,5,CLE,24,3,1,2,9,15,5,6,83.3,1,1,100,4,6,66.7,0,2,2,2,3,1,0,1,20.4,1,0,8,,,
L. James,2009,4,4,CLE,24,3,1,2,6,15,5,6,83.3,1,1,100,4,6,66.7,0,2,2,1,3,0,0,1,15.9,1,0,8,,,
L. James,2009,4,3,CLE,24,3,1,2,5,11,3,4,75,1,1,100,4,6,66.7,0,2,2,1,3,0,0,1,11.9,1,0,6,,,
L. James,2009,4,2,CLE,24,3,1,2,3,11,3,3,100,1,1,100,4,6,66.7,0,1,1,1,1,0,0,0,12.7,1,0,9,,,
L. James,2009,4,1,CLE,24,3,1,2,2,7,2,2,100,1,1,100,2,2,100,0,0,0,1,1,0,0,0,7.5,1,0,8,,,
L. James,2009,4,0.5,CLE,24,3,1,2,1,7,2,2,100,1,1,100,2,2,100,0,0,0,0,0,0,0,0,7,1,0,5,,,
L. James,2008,4,5,CLE,23,5,2,3,14,8,2,11,18.2,0,2,0,4,5,80,1,4,5,3,1,1,0,1,20.5,2,0,3,,,
L. James,2008,4,4,CLE,23,5,2,3,11,8,2,9,22.2,0,1,0,4,5,80,1,4,5,3,1,1,0,0,20.5,2,0,4,,,
L. James,2008,4,3,CLE,23,5,2,3,9,7,2,8,25,0,1,0,3,3,100,0,3,3,3,1,1,0,0,17.1,2,0,5,,,
L. James,2008,4,2,CLE,23,5,2,3,4,2,1,7,14.3,0,1,0,0,0,0,0,1,1,2,0,0,0,0,6.2,2,0,-1,,,
L. James,2008,4,1,CLE,23,4,1,3,2,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2.7,2,0,-3,,,
L. James,2008,4,0.5,CLE,23,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,2,0,-3,,,
L. James,2007,4,5,CLE,22,7,3,4,15,8,3,8,37.5,0,2,0,2,5,40,0,3,3,3,0,1,0,0,19.1,3,0,2,,,
L. James,2007,4,4,CLE,22,5,1,4,11,8,3,6,50,0,1,0,2,5,40,0,1,1,2,0,0,0,0,12.2,2,0,0,,,
L. James,2007,4,3,CLE,22,5,1,4,8,8,3,6,50,0,1,0,2,5,40,0,1,1,1,0,0,0,0,10.7,2,0,0,,,
L. James,2007,4,2,CLE,22,5,1,4,6,8,3,6,50,0,1,0,2,5,40,0,1,1,0,0,0,0,0,9.2,2,0,-6,,,
L. James,2007,4,1,CLE,22,5,1,4,3,6,3,5,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,-3,,,
L. James,2007,4,0.5,CLE,22,5,1,4,2,4,2,4,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,-5,,,
L. James,2006,4,5,CLE,21,8,6,2,15,19,5,10,50,0,1,0,9,12,75,0,4,4,3,1,0,1,1,30.3,2,1,3,,,
L. James,2006,4,4,CLE,21,8,6,2,12,15,3,7,42.9,0,1,0,9,12,75,0,4,4,2,1,0,1,1,24.8,2,1,3,,,
L. James,2006,4,3,CLE,21,7,5,2,9,12,3,6,50,0,0,0,6,9,66.7,0,4,4,1,1,0,1,1,20.3,1,0,3,,,
L. James,2006,4,2,CLE,21,7,5,2,6,9,2,5,40,0,0,0,5,7,71.4,0,4,4,1,0,0,1,1,18.3,1,0,9,,,
L. James,2006,4,1,CLE,21,6,4,2,4,5,2,3,66.7,0,0,0,1,2,50,0,3,3,1,0,0,1,1,13.1,1,0,9,,,
L. James,2006,4,0.5,CLE,21,6,4,2,2,3,1,2,50,0,0,0,1,2,50,0,3,3,1,0,0,1,1,11.1,1,0,3,,,
L. James,2015,OT1,5,CLE,30,3,2,1,6,3,1,6,16.7,1,1,100,0,0,0,0,2,2,2,0,0,0,1,8.4,2,2,6,,,
L. James,2015,OT1,4,CLE,30,3,2,1,3,3,1,3,33.3,1,1,100,0,0,0,0,2,2,2,0,0,0,0,8.4,2,2,8,,,
L. James,2015,OT1,3,CLE,30,3,2,1,1,3,1,3,33.3,1,1,100,0,0,0,0,1,1,0,0,0,0,0,4.2,2,2,2,,,
L. James,2015,OT1,2,CLE,30,2,2,0,1,3,1,3,33.3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,,,
L. James,2015,OT1,1,CLE,30,2,2,0,1,3,1,3,33.3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,,,
L. James,2015,OT1,0.5,CLE,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,
L. James,2013,OT1,5,MIA,28,2,2,0,8,6,3,5,60,0,1,0,0,0,0,1,3,4,3,1,0,0,1,14.3,2,2,4,,,
L. James,2013,OT1,4,MIA,28,2,2,0,7,6,3,4,75,0,0,0,0,0,0,1,3,4,3,1,0,0,1,14.3,2,2,6,,,
L. James,2013,OT1,3,MIA,28,2,2,0,5,6,3,3,100,0,0,0,0,0,0,1,3,4,2,0,0,0,1,13.8,2,2,8,,,
L. James,2013,OT1,2,MIA,28,2,2,0,2,6,3,3,100,0,0,0,0,0,0,1,1,2,0,0,0,0,0,8.4,2,2,8,,,
L. James,2013,OT1,1,MIA,28,1,1,0,1,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,,,
L. James,2013,OT1,0.5,MIA,28,1,1,0,0,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,,,
L. James,2012,OT1,5,MIA,27,2,1,1,6,2,1,3,33.3,0,0,0,0,2,0,1,1,2,2,1,0,0,2,6.4,1,0,4,,,
L. James,2012,OT1,4,MIA,27,2,1,1,4,2,1,2,50,0,0,0,0,0,0,1,1,2,2,1,0,0,2,6.4,1,0,6,,,
L. James,2012,OT1,3,MIA,27,2,1,1,2,2,1,2,50,0,0,0,0,0,0,1,0,1,1,1,0,0,2,3.7,1,0,4,,,
L. James,2012,OT1,2,MIA,27,2,1,1,1,2,1,1,100,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3.7,1,0,4,,,
L. James,2012,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2012,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2011,OT1,5,MIA,26,2,2,0,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,,,
L. James,2011,OT1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2011,OT1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2011,OT1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2011,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2011,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2009,OT1,5,CLE,24,1,0,1,3,4,1,2,50,1,2,50,1,1,100,0,0,0,0,2,0,0,1,2,1,0,-4,,,
L. James,2009,OT1,4,CLE,24,1,0,1,2,4,1,2,50,1,2,50,1,1,100,0,0,0,0,2,0,0,1,2,1,0,-5,,,
L. James,2009,OT1,3,CLE,24,1,0,1,1,1,0,1,0,0,1,0,1,1,100,0,0,0,0,1,0,0,1,0,1,0,-6,,,
L. James,2009,OT1,2,CLE,24,1,0,1,0,1,0,1,0,0,1,0,1,1,100,0,0,0,0,0,0,0,1,1,1,0,-3,,,
L. James,2009,OT1,1,CLE,24,1,0,1,0,1,0,1,0,0,1,0,1,1,100,0,0,0,0,0,0,0,1,1,1,0,-3,,,
L. James,2009,OT1,0.5,CLE,24,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-4,,,
L. James,2007,OT1,5,CLE,22,1,1,0,4,5,1,2,50,0,0,0,3,4,75,0,0,0,0,0,0,0,1,5,0,0,2,,,
L. James,2007,OT1,4,CLE,22,1,1,0,3,4,1,2,50,0,0,0,2,3,66.7,0,0,0,0,0,0,0,1,4,0,0,1,,,
L. James,2007,OT1,3,CLE,22,1,1,0,2,2,0,1,0,0,0,0,2,3,66.7,0,0,0,0,0,0,0,0,2,0,0,2,,,
L. James,2007,OT1,2,CLE,22,1,1,0,1,1,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,1,0,0,1,,,
L. James,2007,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2007,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2007,OT2,5,CLE,22,1,1,0,4,9,4,4,100,1,1,100,0,0,0,0,0,0,0,0,1,0,0,12,0,0,4,,,
L. James,2007,OT2,4,CLE,22,1,1,0,4,7,3,3,100,1,1,100,0,0,0,0,0,0,0,0,1,0,0,10,0,0,2,,,
L. James,2007,OT2,3,CLE,22,1,1,0,3,7,3,3,100,1,1,100,0,0,0,0,0,0,0,0,1,0,0,10,0,0,2,,,
L. James,2007,OT2,2,CLE,22,1,1,0,2,7,3,3,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,,,
L. James,2007,OT2,1,CLE,22,1,1,0,1,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
L. James,2007,OT2,0.5,CLE,22,1,1,0,0,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
L. James,2006,OT1,5,CLE,21,2,2,0,2,8,3,3,100,0,0,0,2,2,100,0,0,0,1,0,0,0,1,9.5,0,0,12,,,
L. James,2006,OT1,4,CLE,21,2,2,0,1,4,1,1,100,0,0,0,2,2,100,0,0,0,1,0,0,0,1,5.5,0,0,5,,,
L. James,2006,OT1,3,CLE,21,2,2,0,1,4,1,1,100,0,0,0,2,2,100,0,0,0,1,0,0,0,1,5.5,0,0,5,,,
L. James,2006,OT1,2,CLE,21,2,2,0,1,4,1,1,100,0,0,0,2,2,100,0,0,0,1,0,0,0,0,5.5,0,0,6,,,
L. James,2006,OT1,1,CLE,21,2,2,0,1,4,1,1,100,0,0,0,2,2,100,0,0,0,0,0,0,0,0,4,0,0,4,,,
L. James,2006,OT1,0.5,CLE,21,2,2,0,1,4,1,1,100,0,0,0,2,2,100,0,0,0,0,0,0,0,0,4,0,0,5,,,
Bums,2000,4,5,,,,,,,,327,852,0.38,,,,,,,,,,,,,,,,,,,,,
Bums,2000,4,4,,,,,,,,281,703,0.40,,,,,,,,,,,,,,,,,,,,,
Bums,2000,4,3,,,,,,,,232,538,0.43,,,,,,,,,,,,,,,,,,,,,
Bums,2000,4,2,,,,,,,,163,394,0.41,,,,,,,,,,,,,,,,,,,,,
Bums,2000,4,1,,,,,,,,107,237,0.45,,,,,,,,,,,,,,,,,,,,,
Bums,2000,4,0.5,,,,,,,,67,156,0.43,,,,,,,,,,,,,,,,,,,,,
K. Bryant,1997,4,5,LAL,18,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,
K. Bryant,1997,4,4,LAL,18,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,
K. Bryant,1997,4,3,LAL,18,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
K. Bryant,1997,4,2,LAL,18,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
K. Bryant,1997,4,1,LAL,18,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
K. Bryant,1997,4,0.5,LAL,18,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
K. Bryant,1998,4,5,LAL,19,3,0,3,1,1,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,1,1,0,0,-6,,,
K. Bryant,1998,4,4,LAL,19,3,0,3,1,1,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,1,1,0,0,-6,,,
K. Bryant,1998,4,3,LAL,19,3,0,3,1,1,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,1,1,0,0,-6,,,
K. Bryant,1998,4,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,1998,4,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,1998,4,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,1999,4,5,LAL,20,3,1,2,12,9,2,6,33.3,1,2,50,4,4,100,0,3,3,0,1,0,0,0,11.6,0,0,7,,,
K. Bryant,1999,4,4,LAL,20,3,1,2,9,7,1,5,20,1,2,50,4,4,100,0,3,3,0,1,0,0,0,9.6,0,0,6,,,
K. Bryant,1999,4,3,LAL,20,3,1,2,7,7,1,4,25,1,2,50,4,4,100,0,1,1,0,1,0,0,0,7.2,0,0,5,,,
K. Bryant,1999,4,2,LAL,20,3,1,2,4,7,1,3,33.3,1,2,50,4,4,100,0,0,0,0,1,0,0,0,6,0,0,7,,,
K. Bryant,1999,4,1,LAL,20,2,1,1,1,5,1,3,33.3,1,2,50,2,2,100,0,0,0,0,1,0,0,0,4,0,0,4,,,
K. Bryant,1999,4,0.5,LAL,20,2,1,1,1,2,0,1,0,0,1,0,2,2,100,0,0,0,0,1,0,0,0,1,0,0,1,,,
K. Bryant,2000,4,5,LAL,21,6,6,0,9,6,2,5,40,0,1,0,2,3,66.7,0,0,0,2,1,0,0,0,8,2,0,23,,,
K. Bryant,2000,4,4,LAL,21,5,5,0,7,6,2,4,50,0,0,0,2,3,66.7,0,0,0,2,1,0,0,0,8,1,0,13,,,
K. Bryant,2000,4,3,LAL,21,5,5,0,6,6,2,3,66.7,0,0,0,2,3,66.7,0,0,0,2,1,0,0,0,8,1,0,11,,,
K. Bryant,2000,4,2,LAL,21,4,4,0,3,6,2,2,100,0,0,0,2,3,66.7,0,0,0,1,1,0,0,0,6.5,1,0,6,,,
K. Bryant,2000,4,1,LAL,21,3,3,0,2,3,1,1,100,0,0,0,1,2,50,0,0,0,1,1,0,0,0,3.5,0,0,3,,,
K. Bryant,2000,4,0.5,LAL,21,3,3,0,2,2,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,4,,,
K. Bryant,2001,4,5,LAL,22,1,0,1,5,2,1,3,33.3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.5,0,0,4,,,
K. Bryant,2001,4,4,LAL,22,1,0,1,4,2,1,3,33.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5,0,0,4,,,
K. Bryant,2001,4,3,LAL,22,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,2,,,
K. Bryant,2001,4,2,LAL,22,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,2,,,
K. Bryant,2001,4,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2001,4,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2002,4,5,LAL,23,10,7,3,18,16,5,14,35.7,1,3,33.3,5,5,100,2,0,2,4,2,0,0,4,22.4,2,0,26,,,
K. Bryant,2002,4,4,LAL,23,10,7,3,15,16,5,13,38.5,1,2,50,5,5,100,2,0,2,2,1,0,0,3,20.4,2,0,21,,,
K. Bryant,2002,4,3,LAL,23,9,6,3,12,16,5,11,45.5,1,2,50,5,5,100,2,0,2,1,1,0,0,3,18.9,2,0,17,,,
K. Bryant,2002,4,2,LAL,23,8,5,3,9,7,1,6,16.7,0,1,0,5,5,100,2,0,2,1,1,0,0,2,9.9,2,0,8,,,
K. Bryant,2002,4,1,LAL,23,7,4,3,5,5,1,6,16.7,0,1,0,3,3,100,2,0,2,1,1,0,0,2,7.9,1,0,7,,,
K. Bryant,2002,4,0.5,LAL,23,7,4,3,3,4,1,4,25,0,0,0,2,2,100,2,0,2,1,1,0,0,2,6.9,1,0,8,,,
K. Bryant,2003,4,5,LAL,24,5,2,3,6,3,0,2,0,0,1,0,3,5,60,0,0,0,1,1,0,0,0,3.5,0,0,6,,,
K. Bryant,2003,4,4,LAL,24,4,1,3,4,3,0,2,0,0,1,0,3,5,60,0,0,0,0,1,0,0,0,2,0,0,1,,,
K. Bryant,2003,4,3,LAL,24,4,1,3,3,3,0,1,0,0,1,0,3,5,60,0,0,0,0,1,0,0,0,2,0,0,0,,,
K. Bryant,2003,4,2,LAL,24,4,1,3,2,3,0,1,0,0,1,0,3,5,60,0,0,0,0,1,0,0,0,2,0,0,2,,,
K. Bryant,2003,4,1,LAL,24,4,1,3,2,3,0,1,0,0,1,0,3,5,60,0,0,0,0,1,0,0,0,2,0,0,0,,,
K. Bryant,2003,4,0.5,LAL,24,3,0,3,1,2,0,1,0,0,1,0,2,3,66.7,0,0,0,0,0,0,0,0,2,0,0,0,,,
K. Bryant,2004,4,5,LAL,25,5,4,1,9,7,3,11,27.3,1,4,25,0,0,0,0,0,0,0,1,0,0,0,6,0,0,3,,,
K. Bryant,2004,4,4,LAL,25,5,4,1,8,7,3,10,30,1,4,25,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,,,
K. Bryant,2004,4,3,LAL,25,5,4,1,8,7,3,9,33.3,1,4,25,0,0,0,0,0,0,0,1,0,0,0,6,0,0,5,,,
K. Bryant,2004,4,2,LAL,25,5,4,1,6,5,2,8,25,1,4,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,,,
K. Bryant,2004,4,1,LAL,25,5,4,1,3,5,2,6,33.3,1,3,33.3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,,,
K. Bryant,2004,4,0.5,LAL,25,5,4,1,2,5,2,5,40,1,2,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,,,
K. Bryant,2006,4,5,LAL,27,3,1,2,7,5,2,4,50,1,1,100,0,0,0,0,2,2,0,0,1,0,0,10.4,0,0,-3,,,
K. Bryant,2006,4,4,LAL,27,3,1,2,6,5,2,4,50,1,1,100,0,0,0,0,1,1,0,0,0,0,0,6.2,0,0,-5,,,
K. Bryant,2006,4,3,LAL,27,3,1,2,4,5,2,4,50,1,1,100,0,0,0,0,1,1,0,0,0,0,0,6.2,0,0,-7,,,
K. Bryant,2006,4,2,LAL,27,3,1,2,2,5,2,3,66.7,1,1,100,0,0,0,0,1,1,0,0,0,0,0,6.2,0,0,-4,,,
K. Bryant,2006,4,1,LAL,27,3,1,2,1,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,,,
K. Bryant,2006,4,0.5,LAL,27,3,1,2,0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,,,
K. Bryant,2008,4,5,LAL,29,7,3,4,8,10,3,4,75,1,1,100,3,3,100,0,0,0,1,0,0,0,1,11.5,2,0,0,,,
K. Bryant,2008,4,4,LAL,29,6,2,4,7,7,2,3,66.7,0,0,0,3,3,100,0,0,0,1,0,0,0,1,8.5,2,0,-6,,,
K. Bryant,2008,4,3,LAL,29,4,1,3,5,5,1,2,50,0,0,0,3,3,100,0,0,0,1,0,0,0,1,6.5,2,0,-5,,,
K. Bryant,2008,4,2,LAL,29,4,1,3,3,4,1,2,50,0,0,0,2,2,100,0,0,0,1,0,0,0,1,5.5,2,0,-4,,,
K. Bryant,2008,4,1,LAL,29,4,1,3,2,3,1,2,50,0,0,0,1,1,100,0,0,0,1,0,0,0,1,4.5,2,0,1,,,
K. Bryant,2008,4,0.5,LAL,29,4,1,3,2,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,
K. Bryant,2009,4,5,LAL,30,7,4,3,26,19,6,15,40,2,4,50,5,7,71.4,0,2,2,4,1,0,0,5,26.4,0,0,-1,,,
K. Bryant,2009,4,4,LAL,30,7,4,3,22,19,6,13,46.2,2,4,50,5,7,71.4,0,2,2,4,1,0,0,4,26.4,0,0,5,,,
K. Bryant,2009,4,3,LAL,30,7,4,3,16,14,5,11,45.5,2,4,50,2,3,66.7,0,1,1,4,0,0,0,3,21.2,0,0,0,,,
K. Bryant,2009,4,2,LAL,30,7,4,3,12,14,5,9,55.6,2,3,66.7,2,3,66.7,0,0,0,3,0,0,0,3,18.5,0,0,0,,,
K. Bryant,2009,4,1,LAL,30,6,3,3,5,6,2,5,40,0,1,0,2,3,66.7,0,0,0,1,0,0,0,3,7.5,0,0,-3,,,
K. Bryant,2009,4,0.5,LAL,30,5,2,3,2,2,1,3,33.3,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3.5,0,0,-5,,,
K. Bryant,2010,4,5,LAL,31,7,5,2,12,15,5,13,38.5,1,4,25,4,4,100,0,1,1,1,0,0,0,1,17.7,1,0,6,,,
K. Bryant,2010,4,4,LAL,31,7,5,2,10,15,5,11,45.5,1,3,33.3,4,4,100,0,1,1,1,0,0,0,0,17.7,1,0,7,,,
K. Bryant,2010,4,3,LAL,31,6,4,2,7,11,4,8,50,1,3,33.3,2,2,100,0,1,1,1,0,0,0,0,13.7,1,0,6,,,
K. Bryant,2010,4,2,LAL,31,5,3,2,4,5,2,5,40,1,2,50,0,0,0,0,1,1,1,0,0,0,0,7.7,1,0,2,,,
K. Bryant,2010,4,1,LAL,31,4,3,1,2,3,1,3,33.3,1,2,50,0,0,0,0,1,1,1,0,0,0,0,5.7,1,0,4,,,
K. Bryant,2010,4,0.5,LAL,31,4,3,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2.7,1,0,5,,,
K. Bryant,2011,4,5,LAL,32,4,0,4,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-11,,,
K. Bryant,2011,4,4,LAL,32,3,0,3,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-9,,,
K. Bryant,2011,4,3,LAL,32,3,0,3,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,,,
K. Bryant,2011,4,2,LAL,32,3,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,,,
K. Bryant,2011,4,1,LAL,32,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,,,
K. Bryant,2011,4,0.5,LAL,32,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,,,
K. Bryant,2012,4,5,LAL,33,5,2,3,8,10,1,8,12.5,0,4,0,8,8,100,0,1,1,1,1,0,0,1,11.7,0,0,-4,,,
K. Bryant,2012,4,4,LAL,33,5,2,3,7,10,1,8,12.5,0,4,0,8,8,100,0,1,1,1,1,0,0,1,11.7,0,0,-2,,,
K. Bryant,2012,4,3,LAL,33,5,2,3,6,8,1,8,12.5,0,4,0,6,6,100,0,1,1,0,1,0,0,1,8.2,0,0,-4,,,
K. Bryant,2012,4,2,LAL,33,5,2,3,5,8,1,8,12.5,0,4,0,6,6,100,0,1,1,0,0,0,0,1,9.2,0,0,-2,,,
K. Bryant,2012,4,1,LAL,33,5,2,3,3,2,0,6,0,0,3,0,2,2,100,0,1,1,0,0,0,0,1,3.2,0,0,-4,,,
K. Bryant,2012,4,0.5,LAL,33,3,0,3,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-9,,,
K. Bryant,1997,4,5,LAL,18,1,0,1,4,2,1,4,25,0,3,0,0,0,0,0,1,1,0,0,0,0,0,3.2,0,0,-5,,,
K. Bryant,1997,4,4,LAL,18,1,0,1,3,2,1,3,33.3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3.2,0,0,-,,,
K. Bryant,1997,4,3,LAL,18,1,0,1,2,2,1,3,33.3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3.2,0,0,-1,,,
K. Bryant,1997,4,2,LAL,18,1,0,1,2,2,1,3,33.3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3.2,0,0,-2,,,
K. Bryant,1997,4,1,LAL,18,1,0,1,1,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-1,,,
K. Bryant,1997,4,0.5,LAL,18,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-1,,,
K. Bryant,2001,4,5,LAL,22,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,
K. Bryant,2001,4,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2001,4,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2001,4,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2001,4,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2001,4,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2003,4,5,LAL,24,1,0,1,4,1,0,2,0,0,1,0,1,1,100,0,2,2,0,0,0,0,0,3.4,0,0,-3,,,
